timestamp,193_QS_Median,193_Area_CH_pix_G,193_Mean_I_CH_G,193_Median_I_CH_G,193_Min_I_CH_G,193_Mean_Darkest_25_G,"193_Area_CH_pix_2,1","193_Mean_I_CH_2,1","193_Median_I_CH_2,1","193_Min_I_CH_2,1","193_Mean_Darkest_25_2,1","193_Area_CH_pix_2,2","193_Mean_I_CH_2,2","193_Median_I_CH_2,2","193_Min_I_CH_2,2","193_Mean_Darkest_25_2,2","193_Area_CH_pix_2,3","193_Mean_I_CH_2,3","193_Median_I_CH_2,3","193_Min_I_CH_2,3","193_Mean_Darkest_25_2,3","193_Area_CH_pix_1,1","193_Mean_I_CH_1,1","193_Median_I_CH_1,1","193_Min_I_CH_1,1","193_Mean_Darkest_25_1,1","193_Area_CH_pix_1,2","193_Mean_I_CH_1,2","193_Median_I_CH_1,2","193_Min_I_CH_1,2","193_Mean_Darkest_25_1,2","193_Area_CH_pix_1,3","193_Mean_I_CH_1,3","193_Median_I_CH_1,3","193_Min_I_CH_1,3","193_Mean_Darkest_25_1,3",211_QS_Median,211_Area_CH_pix_G,211_Mean_I_CH_G,211_Median_I_CH_G,211_Min_I_CH_G,211_Mean_Darkest_25_G,"211_Area_CH_pix_2,1","211_Mean_I_CH_2,1","211_Median_I_CH_2,1","211_Min_I_CH_2,1","211_Mean_Darkest_25_2,1","211_Area_CH_pix_2,2","211_Mean_I_CH_2,2","211_Median_I_CH_2,2","211_Min_I_CH_2,2","211_Mean_Darkest_25_2,2","211_Area_CH_pix_2,3","211_Mean_I_CH_2,3","211_Median_I_CH_2,3","211_Min_I_CH_2,3","211_Mean_Darkest_25_2,3","211_Area_CH_pix_1,1","211_Mean_I_CH_1,1","211_Median_I_CH_1,1","211_Min_I_CH_1,1","211_Mean_Darkest_25_1,1","211_Area_CH_pix_1,2","211_Mean_I_CH_1,2","211_Median_I_CH_1,2","211_Min_I_CH_1,2","211_Mean_Darkest_25_1,2","211_Area_CH_pix_1,3","211_Mean_I_CH_1,3","211_Median_I_CH_1,3","211_Min_I_CH_1,3","211_Mean_Darkest_25_1,3"
2012-06-21 00:00:00,151.63422,1946.0,78.70532989501953,68.24909973144531,35.78705596923828,44.51791763305664,749.0,66.15837097167969,56.36627578735352,35.832374572753906,42.80728530883789,0.0,151.63422,151.63422,151.63422,151.63422,0.0,151.63422,151.63422,151.63422,151.63422,948.0,79.5666275024414,72.32140350341797,35.78705596923828,44.922607421875,91.0,108.36810302734376,104.11729431152344,79.8193359375,87.12731170654297,156.0,115.39089965820312,115.34393310546876,59.014442443847656,75.0213623046875,42.28327,1946.0,22.36797523498535,19.719173431396484,10.04896354675293,13.384687423706056,749.0,19.23162841796875,17.3489933013916,11.250542640686035,13.603069305419922,0.0,42.28327,42.28327,42.28327,42.28327,0.0,42.28327,42.28327,42.28327,42.28327,948.0,21.737585067749023,19.511699676513672,10.04896354675293,12.860709190368652,91.0,32.35811233520508,30.69618797302246,25.96519470214844,27.57072830200196,156.0,35.199825286865234,35.433807373046875,18.08162498474121,22.128292083740234
2012-06-21 06:00:00,152.74304,1797.0,71.78278350830078,61.95005416870117,33.644195556640625,42.77175521850586,576.0,54.19996643066406,49.8454704284668,34.27392578125,39.57770156860352,0.0,152.74304,152.74304,152.74304,152.74304,0.0,152.74304,152.74304,152.74304,152.74304,1000.0,73.70869445800781,64.7540054321289,33.644195556640625,44.45942306518555,106.0,101.63438415527344,96.14553833007812,76.87960815429688,84.7049331665039,113.0,114.78307342529295,119.34709930419922,66.90137481689453,79.06642150878906,42.21441,1797.0,20.377944946289062,17.718135833740234,9.498250007629396,12.718116760253906,576.0,16.10794448852539,15.062376022338867,10.519269943237305,12.250286102294922,0.0,42.21441,42.21441,42.21441,42.21441,0.0,42.21441,42.21441,42.21441,42.21441,1000.0,20.313899993896484,17.968841552734375,9.498250007629396,12.805988311767578,106.0,28.890798568725582,27.816802978515625,20.54793739318848,24.49389266967773,113.0,34.3265380859375,33.7750129699707,20.94993019104004,23.7457218170166
2012-06-21 12:00:00,152.06432,1846.0,65.8321762084961,58.32288360595703,32.63236999511719,38.47065353393555,528.0,49.820709228515625,46.12205123901367,33.2348518371582,37.18819427490234,0.0,152.06432,152.06432,152.06432,152.06432,0.0,152.06432,152.06432,152.06432,152.06432,1088.0,66.19231414794922,60.04473876953125,32.63236999511719,38.465782165527344,128.0,97.24300384521484,92.84120178222656,75.74755859375,81.52447509765625,101.0,104.80667877197266,88.7679443359375,64.98617553710938,71.74153137207031,42.010693,1846.0,18.793058395385746,16.75606346130371,8.726275444030762,11.63854694366455,528.0,15.158075332641602,14.365254402160645,10.008740425109863,11.620285034179688,0.0,42.010693,42.010693,42.010693,42.010693,0.0,42.010693,42.010693,42.010693,42.010693,1088.0,18.290882110595703,16.63678550720215,8.726275444030762,11.384799003601074,128.0,28.22005844116211,27.311676025390625,21.663068771362305,23.816102981567383,101.0,30.990568161010746,26.177074432373047,20.71025657653809,22.44098281860352
2012-06-21 18:00:00,151.96283,2027.0,60.152679443359375,49.01891326904297,27.62302589416504,35.226158142089844,531.0,44.14033126831055,42.78816986083984,28.90454864501953,34.53266906738281,0.0,151.96283,151.96283,151.96283,151.96283,0.0,151.96283,151.96283,151.96283,151.96283,1180.0,59.206912994384766,50.07440185546875,27.62302589416504,34.98252487182617,210.0,85.42230224609375,92.46223449707033,29.498191833496094,43.65381622314453,106.0,100.83143615722656,95.21808624267578,67.82946014404297,78.8492202758789,41.72049,2027.0,17.275415420532227,14.845346450805664,8.116292953491211,10.809938430786133,531.0,13.888677597045898,13.584172248840332,8.843520164489746,10.964238166809082,0.0,41.72049,41.72049,41.72049,41.72049,0.0,41.72049,41.72049,41.72049,41.72049,1180.0,16.539621353149414,14.564321517944336,8.454476356506348,10.691701889038086,210.0,23.9604606628418,25.815290451049805,8.116292953491211,12.052441596984863,106.0,29.18800163269043,27.610519409179688,18.935489654541016,22.865184783935547
2012-06-22 00:00:00,153.13669,2020.0,59.249759674072266,48.32903289794922,25.9860954284668,32.97578048706055,515.0,39.83892822265625,39.18581008911133,25.9860954284668,31.27719688415528,0.0,153.13669,153.13669,153.13669,153.13669,0.0,153.13669,153.13669,153.13669,153.13669,1099.0,59.295291900634766,51.85467529296875,26.143165588378903,33.866947174072266,302.0,77.42113494873047,84.02070617675781,27.85371208190918,33.85029220581055,104.0,102.12265014648438,97.63584899902344,69.7471923828125,77.59712982177734,41.87979,2021.0,16.664100646972656,14.415765762329102,7.588039398193359,9.937129974365234,515.0,12.190669059753418,12.06606388092041,7.6306962966918945,9.412493705749512,0.0,41.87979,41.87979,41.87979,41.87979,0.0,41.87979,41.87979,41.87979,41.87979,1099.0,16.363468170166016,14.976313591003418,7.588039398193359,10.33164119720459,303.0,21.26776885986328,22.47041130065918,7.667525768280029,9.600586891174316,104.0,28.580501556396484,27.34516143798828,20.829071044921875,22.74357795715332
2012-06-22 06:00:00,153.49342,2247.0,57.18498992919922,47.33124542236328,25.52475357055664,33.07770919799805,553.0,39.55584716796875,38.33523941040039,26.265378952026367,31.80481719970703,0.0,153.49342,153.49342,153.49342,153.49342,0.0,153.49342,153.49342,153.49342,153.49342,1154.0,56.33457565307617,48.926719665527344,26.09935188293457,33.933231353759766,447.0,73.43745422363281,74.83773803710938,25.52475357055664,33.60588836669922,93.0,94.44783020019533,90.05216217041016,68.89808654785156,76.8114242553711,41.365368,2247.0,15.940860748291016,13.82773780822754,7.044582366943359,9.760907173156738,553.0,11.724210739135742,11.489726066589355,7.6569504737854,9.3608980178833,0.0,41.365368,41.365368,41.365368,41.365368,0.0,41.365368,41.365368,41.365368,41.365368,1154.0,15.562067031860352,14.080370903015137,7.293969631195068,10.189635276794434,447.0,19.9038200378418,19.37957000732422,7.044582366943359,9.407227516174316,93.0,26.666553497314453,25.60745620727539,20.72696304321289,21.9449405670166
2012-06-22 12:00:00,153.79042,2359.0,51.041786193847656,42.89604568481445,23.176448822021484,30.7692928314209,408.0,36.625282287597656,36.50196838378906,24.25918197631836,29.32487869262696,39.0,37.19168472290039,36.265438079833984,32.08106231689453,34.110374450683594,0.0,153.79042,153.79042,153.79042,153.79042,1179.0,48.49519348144531,43.69930648803711,23.176448822021484,30.157520294189453,667.0,60.0982551574707,56.47133255004883,25.36884307861328,32.65977096557617,66.0,102.31255340576172,100.13375854492188,83.31390380859375,88.28255462646484,41.47715,2360.0,14.224349975585938,12.409961700439451,6.551990509033203,9.13189697265625,409.0,10.852627754211426,10.832429885864258,7.009328365325928,8.68596363067627,39.0,10.771608352661133,10.40957260131836,8.5884370803833,9.28367042541504,0.0,41.47715,41.47715,41.47715,41.47715,1179.0,13.622061729431152,12.446185111999512,6.551990509033203,9.22465705871582,667.0,16.167888641357422,14.379721641540527,7.173584938049316,9.322888374328612,66.0,28.276586532592773,26.544836044311523,22.33645439147949,24.2270450592041
2012-06-22 18:00:00,154.134,2324.0,46.363040924072266,39.75702667236328,20.815160751342773,28.32815933227539,373.0,33.74285888671875,33.093650817871094,21.644874572753903,26.25258445739746,159.0,36.44035339355469,35.98878860473633,29.103561401367188,32.34541702270508,0.0,154.134,154.134,154.134,154.134,1052.0,44.02081680297852,42.26911926269531,20.815160751342773,26.922039031982425,713.0,56.42062759399414,55.369728088378906,25.510862350463867,32.273284912109375,27.0,104.80730438232422,104.32351684570312,79.64636993408203,85.862060546875,41.567337,2324.0,13.097116470336914,11.584604263305664,5.858901023864746,8.446322441101074,373.0,10.016437530517578,9.810188293457031,6.029502868652344,7.613647937774658,159.0,10.397574424743652,10.220253944396973,8.040943145751953,8.993608474731445,0.0,41.567337,41.567337,41.567337,41.567337,1052.0,12.496990203857422,11.940814971923828,5.858901023864746,8.258295059204102,713.0,15.552433013916016,14.367732048034668,7.13789176940918,9.456990242004396,27.0,30.097530364990234,28.96573257446289,24.59029769897461,25.52877616882324
2012-06-23 00:00:00,156.54834,2606.0,42.07268142700195,37.05022048950195,18.552453994750977,26.72989654541016,347.0,32.048866271972656,32.22233581542969,20.207321166992188,23.6460018157959,349.0,33.11919021606445,32.671566009521484,21.734769821166992,27.846046447753903,0.0,156.54834,156.54834,156.54834,156.54834,959.0,43.08919525146485,41.70376205444336,18.552453994750977,26.006710052490234,919.0,46.289459228515625,41.7094612121582,21.345552444458008,28.475143432617188,32.0,96.85342407226562,96.0195770263672,71.55973815917969,82.76374816894531,42.005234,2606.0,11.87166976928711,10.453960418701172,5.407225608825684,7.843011379241943,347.0,9.34294605255127,9.407777786254885,5.535950183868408,7.094008922576904,349.0,9.38708782196045,9.157485961914062,6.017209053039551,7.746739387512207,0.0,42.005234,42.005234,42.005234,42.005234,959.0,12.043415069580078,11.717069625854492,5.407225608825684,7.829622268676758,919.0,12.9956693649292,12.000553131103516,6.178117752075195,8.303577423095703,32.0,28.963098526000977,28.92389297485352,19.972536087036133,24.3959903717041
2012-06-23 06:00:00,156.83884,2874.0,39.24813079833984,34.989723205566406,16.985626220703125,25.43116569519043,309.0,30.66547584533692,29.805627822875977,20.08098030090332,24.655113220214844,530.0,31.121070861816406,31.09740447998047,16.999725341796875,23.90448951721192,0.0,156.83884,156.83884,156.83884,156.83884,897.0,41.61355209350586,39.65436935424805,19.10926628112793,26.67314910888672,1127.0,43.0140380859375,38.170352935791016,16.985626220703125,26.270835876464844,11.0,93.19467163085938,96.88581085205078,71.3603744506836,79.63096618652344,41.747528,2873.0,11.030717849731444,9.941730499267578,4.924544811248779,7.4177045822143555,309.0,8.872063636779785,8.617386817932129,5.809637546539307,7.12151575088501,529.0,8.813614845275879,8.613821029663086,5.132567405700684,6.75726842880249,0.0,41.747528,41.747528,41.747528,41.747528,897.0,11.750824928283691,11.102170944213867,6.013434886932373,8.080646514892578,1127.0,11.937631607055664,10.722711563110352,4.924544811248779,7.655269145965576,11.0,26.6525993347168,28.671951293945312,18.536327362060547,21.91957092285156
2012-06-23 12:00:00,157.81102,2980.0,37.526702880859375,34.67131042480469,17.575054168701172,24.38834381103516,132.0,32.255271911621094,32.147274017333984,21.790502548217773,25.18466186523437,799.0,29.85792732238769,28.96587371826172,20.30015563964844,23.658823013305664,0.0,157.81102,157.81102,157.81102,157.81102,649.0,42.86531448364258,42.31669998168945,20.17347526550293,29.462003707885746,1392.0,39.65680694580078,36.84502410888672,17.575054168701172,24.16691398620605,8.0,86.69090270996094,87.99800872802734,54.71269989013672,69.52928161621094,41.918053,2980.0,10.724841117858888,9.991025924682615,5.387642860412598,7.1552734375,132.0,9.869147300720217,9.76486587524414,6.144742012023926,7.60615873336792,799.0,8.649076461791992,8.321359634399414,6.0383405685424805,6.824667930603027,0.0,41.918053,41.918053,41.918053,41.918053,649.0,12.190646171569824,11.893755912780762,5.998385906219482,8.755261421203613,1392.0,11.239984512329102,10.559796333312988,5.387642860412598,7.175712585449219,8.0,23.61223602294922,23.79094314575196,16.289535522460938,19.27444076538086
2012-06-23 18:00:00,161.29918,3050.0,35.94723129272461,33.49429702758789,17.850189208984375,22.72593307495117,5.0,33.66647720336914,35.30242919921875,26.98670768737793,27.09299659729004,952.0,28.99543190002441,28.13330841064453,17.850189208984375,21.50179672241211,0.0,161.29918,161.29918,161.29918,161.29918,472.0,46.26172256469727,44.45979690551758,20.74772453308105,33.163936614990234,1620.0,37.02721405029297,33.81916046142578,18.70630645751953,22.982421875,1.0,47.44994735717773,47.44994735717773,47.44994735717773,47.44994735717773,43.038788,3050.0,10.492128372192385,9.743305206298828,5.140023708343506,6.836243629455566,5.0,9.783228874206545,9.59682273864746,8.275425910949707,8.378543853759766,952.0,8.582507133483887,8.306870460510254,5.140023708343506,6.3183112144470215,0.0,43.038788,43.038788,43.038788,43.038788,472.0,13.166245460510254,12.32386302947998,5.968082904815674,9.572569847106934,1620.0,10.835083961486816,9.962223052978516,5.373468399047852,7.044872283935547,1.0,14.224031448364258,14.224031448364258,14.224031448364258,14.224031448364258
2012-06-24 00:00:00,162.48424,3293.0,34.35270309448242,31.044389724731445,14.555747032165527,20.05173683166504,0.0,162.48424,162.48424,162.48424,162.48424,1026.0,26.470394134521484,25.786073684692383,15.146284103393556,18.49664878845215,0.0,162.48424,162.48424,162.48424,162.48424,381.0,47.45256805419922,46.09044647216797,28.622774124145508,34.26237106323242,1875.0,35.74604415893555,32.87312316894531,14.555747032165527,20.62339210510254,11.0,78.32408905029297,78.11039733886719,63.94336318969727,70.08895874023438,43.106327,3293.0,10.039204597473145,9.185304641723633,4.283899307250977,6.048069000244141,0.0,43.106327,43.106327,43.106327,43.106327,1026.0,7.887150287628174,7.648943901062012,4.345846652984619,5.479088306427002,0.0,43.106327,43.106327,43.106327,43.106327,381.0,13.25727081298828,12.369487762451172,7.984809398651123,9.682122230529783,1875.0,10.494754791259766,9.621541023254396,4.283899307250977,6.31578254699707,11.0,21.654497146606445,21.4216537475586,18.82072639465332,19.521215438842773
2012-06-24 06:00:00,162.02823,3080.0,34.883663177490234,31.77472877502441,15.535462379455566,20.8343505859375,32.0,73.04537963867188,71.61566162109375,64.07898712158203,65.68743896484375,979.0,27.61830139160156,26.430479049682617,15.535462379455566,19.072677612304688,0.0,162.02823,162.02823,162.02823,162.02823,192.0,49.5267219543457,47.45734405517578,30.79669761657715,34.40016174316406,1859.0,36.1799201965332,33.87185287475586,15.942636489868164,21.68056869506836,18.0,72.12879180908203,72.04983520507812,59.31414413452149,63.78263092041016,43.389378,3080.0,10.24850082397461,9.322649002075195,4.186645984649658,6.224705696105957,32.0,22.39487075805664,22.07268524169922,18.55847930908203,19.237911224365234,979.0,8.111466407775879,7.781127452850342,4.186645984649658,5.634181022644043,0.0,43.389378,43.389378,43.389378,43.389378,192.0,14.118704795837402,13.098210334777832,8.500713348388672,9.595333099365234,1859.0,10.661956787109377,9.991870880126951,4.696154594421387,6.56911563873291,18.0,20.90288734436035,21.130859375,17.316070556640625,18.59364318847656
2012-06-24 12:00:00,163.71092,2853.0,34.06447219848633,30.97064018249512,15.714569091796877,20.424692153930664,88.0,55.03071212768555,54.33650588989258,47.84901428222656,50.57513427734375,825.0,27.631044387817383,26.4446964263916,15.982629776000977,19.867834091186523,0.0,163.71092,163.71092,163.71092,163.71092,63.0,58.57846832275391,46.98119735717773,33.727054595947266,38.787841796875,1849.0,34.589599609375,31.83818626403809,15.714569091796877,20.464317321777344,28.0,67.89337921142578,62.79482269287109,44.228126525878906,54.82746505737305,43.953938,2853.0,10.193256378173828,9.183828353881836,4.489203929901123,6.094134330749512,88.0,17.44157600402832,16.950847625732422,15.23659896850586,15.909866333007812,825.0,8.0822114944458,7.848698616027832,4.660374641418457,5.796277046203613,0.0,43.953938,43.953938,43.953938,43.953938,63.0,16.43062973022461,12.831085205078123,9.44031047821045,10.34107494354248,1849.0,10.432645797729492,9.67555046081543,4.489203929901123,6.202417850494385,28.0,19.770870208740234,18.785301208496094,13.192394256591797,15.991738319396973
2012-06-24 18:00:00,165.8196,2934.0,36.04404067993164,33.353546142578125,16.153106689453125,21.176965713500977,431.0,51.27424240112305,51.321754455566406,40.22777557373047,43.28789520263672,745.0,28.26219940185547,27.670717239379883,17.393768310546875,20.309371948242188,0.0,165.8196,165.8196,165.8196,165.8196,4.0,97.38900756835938,97.50701904296876,88.37167358398438,88.37167358398438,1721.0,34.91694641113281,32.316097259521484,16.153106689453125,20.827119827270508,33.0,64.15310668945312,62.29450225830078,51.345359802246094,54.38556671142578,44.506294,2934.0,10.846172332763672,9.68654441833496,4.594634532928467,6.305904865264893,431.0,15.827932357788086,15.78757381439209,11.323665618896484,12.847092628479004,745.0,8.186408996582031,8.02989387512207,4.962846279144287,5.897959232330322,0.0,44.506294,44.506294,44.506294,44.506294,4.0,28.9888973236084,28.635639190673828,26.27836227416992,26.27836227416992,1721.0,10.560136795043944,9.459879875183104,4.594634532928467,6.2890625,33.0,18.545583724975582,17.920217514038086,16.001625061035156,16.327741622924805
2012-06-25 00:00:00,165.81335,3198.0,37.16905975341797,35.498046875,16.501422882080078,21.847278594970703,731.0,48.401180267333984,46.79620361328125,33.515708923339844,39.423587799072266,736.0,30.2445125579834,30.26700210571289,18.007104873657227,22.226491928100582,0.0,165.81335,165.81335,165.81335,165.81335,2.0,92.67266845703124,92.67266845703124,88.91730499267578,88.91730499267578,1676.0,34.46009063720703,31.21025848388672,16.501422882080078,20.33901596069336,53.0,61.980712890625,61.49295425415039,45.20359420776367,49.95803451538086,44.71889,3198.0,11.352157592773438,10.342645645141602,4.593952178955078,6.579167366027832,731.0,15.187260627746582,14.59671401977539,10.452224731445312,12.199968338012695,736.0,8.771888732910156,8.675121307373047,4.733107566833496,6.5024919509887695,0.0,44.71889,44.71889,44.71889,44.71889,2.0,26.429658889770508,26.429658889770508,25.248062133789062,25.248062133789062,1676.0,10.573049545288086,9.36472511291504,4.593952178955078,6.175849437713623,53.0,18.35676383972168,18.728046417236328,14.051793098449709,15.225584030151367
2012-06-25 06:00:00,163.73318,3002.0,37.2069091796875,35.858734130859375,16.904233932495117,22.465789794921875,714.0,44.19462585449219,42.48827362060547,30.51949882507324,36.88253402709961,665.0,30.516658782958984,30.11767768859864,19.741886138916016,23.637699127197266,0.0,163.73318,163.73318,163.73318,163.73318,3.0,88.27154541015625,82.0698013305664,78.43655395507812,78.43655395507812,1548.0,35.596073150634766,32.676002502441406,16.904233932495117,20.726072311401367,72.0,62.20926284790039,60.706520080566406,46.68916702270508,50.53669738769531,44.03087,3002.0,11.395676612854004,10.513660430908203,4.387182712554932,6.672075748443604,714.0,13.96940803527832,13.325210571289062,9.519647598266602,11.270536422729492,665.0,8.729232788085938,8.613389015197754,5.409274578094482,6.735465049743652,0.0,44.03087,44.03087,44.03087,44.03087,3.0,26.376998901367188,25.540393829345703,23.534395217895508,23.534395217895508,1548.0,10.942953109741213,9.512176513671877,4.387182712554932,6.223507881164551,72.0,19.60974502563477,19.151535034179688,14.632153511047363,15.870448112487791
2012-06-25 12:00:00,162.38878,3111.0,37.29707717895508,35.1506233215332,16.813047409057617,23.629430770874023,981.0,40.31376647949219,38.55115509033203,27.196502685546875,32.10477066040039,538.0,31.31256866455078,31.12761306762696,19.990184783935547,23.97216796875,0.0,162.38878,162.38878,162.38878,162.38878,1.0,110.0185775756836,110.0185775756836,110.0185775756836,110.0185775756836,1493.0,35.7433967590332,32.18511199951172,16.813047409057617,21.254892349243164,98.0,62.880889892578125,59.956329345703125,48.17245864868164,53.118873596191406,43.866405,3111.0,11.592735290527344,10.640457153320312,4.796947479248047,7.067392349243164,981.0,12.801820755004885,12.132573127746582,8.174084663391113,10.117925643920898,538.0,9.123957633972168,9.000450134277344,5.700050354003906,6.899388790130615,0.0,43.866405,43.866405,43.866405,43.866405,1.0,34.01111602783203,34.01111602783203,34.01111602783203,34.01111602783203,1493.0,11.133573532104492,9.613458633422852,4.796947479248047,6.412524700164795,98.0,19.80909538269043,19.04248809814453,15.561932563781738,17.138324737548828
2012-06-25 18:00:00,159.04674,3210.0,36.77850341796875,34.23796844482422,17.251251220703125,23.25757598876953,1140.0,38.697227478027344,36.83138656616211,24.7483139038086,31.21946907043457,536.0,30.732830047607425,30.45172119140625,19.36361122131348,22.87182235717773,0.0,159.04674,159.04674,159.04674,159.04674,0.0,159.04674,159.04674,159.04674,159.04674,1421.0,35.253021240234375,30.38162422180176,17.251251220703125,20.81006050109864,113.0,65.2815170288086,63.212162017822266,48.53384399414063,54.19266128540039,42.76759,3210.0,11.47940731048584,10.370794296264648,4.75883674621582,6.992569446563721,1140.0,12.30681037902832,11.452768325805664,7.270231246948242,9.61060905456543,536.0,8.879218101501465,8.82484245300293,5.750011920928955,6.692436695098877,0.0,42.76759,42.76759,42.76759,42.76759,0.0,42.76759,42.76759,42.76759,42.76759,1421.0,11.06923770904541,9.289437294006348,4.75883674621582,6.270185947418213,113.0,20.623750686645508,20.03572654724121,15.964420318603516,17.559768676757812
2012-06-26 00:00:00,155.59537,3270.0,36.676002502441406,33.92212677001953,15.475568771362305,22.640596389770508,1317.0,37.65467834472656,36.948341369628906,24.56528663635254,30.508975982666016,500.0,29.683387756347656,29.409873962402344,18.340267181396484,22.26626968383789,0.0,155.59537,155.59537,155.59537,155.59537,0.0,155.59537,155.59537,155.59537,155.59537,1306.0,34.28936004638672,28.98731231689453,15.475568771362305,19.491098403930664,147.0,72.89605712890625,70.9925765991211,54.71874237060547,59.6981086730957,42.254387,3270.0,11.584555625915527,10.304737091064451,4.423108100891113,6.958567142486572,1317.0,12.161683082580566,11.577227592468262,7.775589466094971,9.516225814819336,500.0,8.754887580871582,8.58896255493164,5.401224136352539,6.740908145904541,0.0,42.254387,42.254387,42.254387,42.254387,0.0,42.254387,42.254387,42.254387,42.254387,1306.0,10.76054859161377,8.937749862670898,4.423108100891113,6.025023460388184,147.0,23.359464645385746,22.67630386352539,17.754318237304688,19.78813743591309
2012-06-26 06:00:00,153.97885,3640.0,35.90524673461914,32.86155700683594,14.696715354919434,23.08984375,1831.0,35.38636016845703,34.58775329589844,22.13374328613281,28.12261962890625,461.0,30.76214599609375,30.359394073486328,19.36124420166016,24.80051040649414,0.0,153.97885,153.97885,153.97885,153.97885,0.0,153.97885,153.97885,153.97885,153.97885,1112.0,32.018089294433594,26.753570556640625,14.696715354919434,18.640625,236.0,68.29331970214844,70.5220718383789,31.842792510986328,40.03313827514648,42.1041,3640.0,11.375762939453123,10.229944229125977,4.293693065643311,7.107697010040283,1831.0,11.513702392578123,11.037076950073242,7.011883735656738,8.820792198181152,461.0,9.202388763427734,9.073362350463867,5.701914310455322,7.284379005432129,0.0,42.1041,42.1041,42.1041,42.1041,0.0,42.1041,42.1041,42.1041,42.1041,1112.0,9.91841983795166,8.259247779846191,4.293693065643311,5.714405536651611,236.0,21.417802810668945,23.187374114990234,8.823225021362305,11.798133850097656
2012-06-26 12:00:00,152.92017,3746.0,35.72842788696289,32.320045471191406,15.795111656188965,23.549150466918945,2169.0,34.2674560546875,33.37215805053711,20.76000595092773,26.52459716796875,307.0,32.41562271118164,31.90907859802246,22.87454032897949,26.4541072845459,0.0,152.92017,152.92017,152.92017,152.92017,3.0,113.0718765258789,108.22224426269533,103.3773193359375,103.3773193359375,1009.0,31.822004318237305,26.73406982421875,15.795111656188965,19.322296142578125,258.0,66.33086395263672,70.46392822265625,26.63992500305176,34.688209533691406,42.00403,3747.0,11.447614669799805,10.195327758789062,4.568556785583496,7.3690505027771,2170.0,11.325567245483398,10.870128631591797,6.525070667266846,8.469925880432129,307.0,9.670470237731934,9.33676052093506,6.518798351287842,7.848947525024414,0.0,42.00403,42.00403,42.00403,42.00403,3.0,37.60605239868164,36.27265930175781,35.24113464355469,35.24113464355469,1009.0,9.903300285339355,8.344124794006348,4.568556785583496,5.982602119445801,258.0,20.324201583862305,22.927867889404297,8.172539710998535,10.030901908874512
2012-06-26 18:00:00,154.39401,4137.0,33.806671142578125,31.0478572845459,17.003232955932617,23.0516357421875,2803.0,31.77908706665039,31.122976303100582,17.48719024658203,23.705509185791016,229.0,34.81430435180664,35.09713363647461,25.80853843688965,29.12314796447754,0.0,154.39401,154.39401,154.39401,154.39401,12.0,99.75113677978516,94.59172058105467,86.68846893310547,89.46871948242188,763.0,28.02924346923828,26.223880767822266,17.003232955932617,20.22743034362793,330.0,61.28974151611328,42.35495376586914,22.37384414672852,29.79878044128418,42.01781,4137.0,10.790790557861328,9.838624000549316,5.042981624603272,7.31519079208374,2803.0,10.409415245056152,10.08543872833252,5.886441230773926,7.641175270080566,229.0,10.155166625976562,10.139692306518556,7.326569080352783,8.519262313842773,0.0,42.01781,42.01781,42.01781,42.01781,12.0,34.69363021850586,33.940040588378906,30.59493827819824,31.18451690673828,763.0,8.611490249633789,8.127511978149414,5.042981624603272,6.229997158050537,330.0,18.64086151123047,13.182907104492188,6.723585605621338,8.875903129577637
2012-06-27 00:00:00,153.34364,4349.0,32.36936569213867,29.11118125915528,17.725383758544922,22.2270622253418,2743.0,29.60933494567871,28.37046432495117,17.833101272583008,22.15983963012696,418.0,31.260671615600582,32.556297302246094,18.73791885375977,22.31787300109864,0.0,153.34364,153.34364,153.34364,153.34364,30.0,98.20209503173828,94.35720825195312,76.26313781738281,82.95851135253906,693.0,29.15726661682129,27.757604598999023,17.725383758544922,21.674524307250977,464.0,50.12213897705078,36.316219329833984,19.76598358154297,24.21306610107422,42.17961,4349.0,10.255844116210938,9.232183456420898,5.073798656463623,6.971536159515381,2743.0,9.561261177062988,9.119073867797852,5.073798656463623,7.009209632873535,418.0,9.404300689697266,9.461895942687988,6.331512928009033,7.070902347564697,0.0,42.17961,42.17961,42.17961,42.17961,30.0,31.920555114746094,31.46367454528809,26.648910522460938,27.885330200195312,693.0,8.989473342895508,8.733149528503418,5.573007106781006,6.653189659118652,464.0,15.582612037658691,10.70911979675293,5.914198875427246,7.266823291778564
2012-06-27 06:00:00,153.40077,4271.0,31.99424171447754,28.123992919921875,15.345636367797852,21.10211181640625,2536.0,28.24919509887696,26.61498069763184,15.840428352355955,20.77802085876465,548.0,26.942279815673828,25.58384323120117,15.345636367797852,18.776790618896484,101.0,36.326622009277344,34.62799453735352,30.03454971313477,31.62862777709961,36.0,80.91189575195312,79.17219543457031,66.05961608886719,70.91683959960938,384.0,30.54898834228516,30.157241821289062,20.027881622314453,25.08906364440918,665.0,47.809844970703125,37.9751205444336,19.5056095123291,24.52879905700684,41.957844,4271.0,9.97755527496338,8.755414962768555,4.564855575561523,6.575883865356445,2536.0,8.967379570007324,8.364046096801758,4.564855575561523,6.408555030822754,548.0,8.400471687316895,8.01708984375,4.692226886749268,6.110604763031006,101.0,10.94967555999756,10.37607765197754,8.169785499572754,9.04963493347168,36.0,27.116289138793945,26.73480796813965,22.32134437561035,24.92987823486328,384.0,9.327072143554688,9.160120964050291,6.195431709289551,7.640625,665.0,14.377847671508787,11.24400234222412,5.931697368621826,7.424550533294678
