timestamp,R2_1_1,skew_1_1,R2_1_2,skew_1_2,R2_1_3,skew_1_3,R2_2_1,skew_2_1,R2_2_2,skew_2_2,R2_2_3,skew_2_3,R2_3_1,skew_3_1,R2_3_2,skew_3_2,R2_3_3,skew_3_3,R2_4_1,skew_4_1,R2_4_2,skew_4_2,R2_4_3,skew_4_3,n_ch_total,n_ch_kept
2016-01-01 00:00:00+00:00,,,0.17677193880081177,-5.643411570385418,,,0.4586451053619385,9.34306973460224,,,,,,,0.12247204780578613,6.891947498999339,,,,,,,,,3,3
2016-01-01 06:00:00+00:00,,,0.17733031511306763,-2.6030866593208932,,,0.49277424812316895,10.3650102833802,,,,,,,0.1487443447113037,11.821066285572785,,,,,,,,,3,3
2016-01-01 12:00:00+00:00,,,0.1817570924758911,-3.041764954513042,,,0.5123144388198853,9.131135575445752,,,,,0.7993842363357544,-4.465540866232911,,,,,,,0.13364899158477783,7.630621293386112,,,4,4
2016-01-01 18:00:00+00:00,,,0.14258050918579102,-2.2467319237787757,,,,,0.5000936985015869,9.224140867592766,,,0.11136555671691895,0.5396182985764983,,,,,,,0.17519116401672363,8.174529777318169,,,4,4
2016-01-02 00:00:00+00:00,,,0.13264858722686768,-3.304541096130163,,,,,0.504462718963623,9.72372778848086,,,0.10233020782470703,0.8092309036169488,,,,,,,0.13409197330474854,4.719029309316035,,,4,4
2016-01-02 06:00:00+00:00,,,0.20552444458007812,-4.653407689371789,,,,,0.5783363580703735,11.40509892449172,,,0.32895320653915405,-13.707941694615583,,,,,,,0.16499602794647217,7.41797674366971,,,4,4
2016-01-02 12:00:00+00:00,,,0.06329953670501709,-0.9711959555826603,,,,,0.539024829864502,11.457117354428597,,,0.45612144470214844,-12.114377882051887,,,,,,,0.15052711963653564,7.643389937228947,,,4,4
2016-01-02 18:00:00+00:00,,,0.19004815816879272,-2.013203115396886,,,,,0.5349655151367188,10.364648288965059,,,0.09462428092956543,-0.29275603574356646,,,,,,,0.1368957757949829,3.3425617672524943,,,4,4
2016-01-03 00:00:00+00:00,,,,,0.15527641773223877,-1.7527622539312677,,,0.5286377668380737,10.914332349336163,,,0.08505403995513916,-0.2803217396496601,,,,,,,0.13025498390197754,3.990758417269934,,,4,4
2016-01-03 06:00:00+00:00,,,,,0.1573086977005005,-2.7143312731948366,,,0.5354727506637573,10.135210266793692,,,0.09987515211105347,-0.6351510365697901,,,,,,,0.15395665168762207,5.024941569569397,,,4,4
2016-01-03 12:00:00+00:00,,,,,0.10758364200592041,-1.400992927973854,,,0.5338836908340454,10.206782995636484,,,0.241593599319458,0.22838541667976847,,,,,,,0.1488562822341919,3.7669776858236617,,,5,4
