timestamp,R2_1_1,skew_1_1,R2_1_2,skew_1_2,R2_1_3,skew_1_3,R2_2_1,skew_2_1,R2_2_2,skew_2_2,R2_2_3,skew_2_3,R2_3_1,skew_3_1,R2_3_2,skew_3_2,R2_3_3,skew_3_3,R2_4_1,skew_4_1,R2_4_2,skew_4_2,R2_4_3,skew_4_3,n_ch_total,n_ch_kept
2019-01-01 00:00:00+00:00,,,0.15137535333633423,-2.2741795370372184,,,0.18091148138046265,-3.8888236055115715,0.2833009958267212,-16.32537741837038,,,,,0.15470349788665771,-2.44564796824202,,,,,,,0.13480401039123535,0.5249051347218925,6,6
2019-01-01 06:00:00+00:00,,,0.07425016164779663,-0.2796781591123844,,,,,0.230476975440979,-7.211542420196441,,,0.5452867150306702,-1.0343211763847135,0.25544273853302,-6.569451776795853,,,,,0.16149437427520752,0.4888915600086321,0.10939067602157593,-1.9250102181302629,7,7
2019-01-01 12:00:00+00:00,,,0.10526251792907715,-0.679706976982874,,,,,0.22655540704727173,-7.4789168532853285,,,0.05496037006378174,-0.6382387676180822,,,,,,,,,0.15348374843597412,2.533402439322845,7,7
2019-01-01 18:00:00+00:00,,,0.3188628554344177,-35.593323495320234,,,,,0.2130100131034851,-2.6523044174359924,,,0.35756945610046387,-4.978932813143144,,,,,,,0.150323748588562,0.3721891470113535,,,7,7
2019-01-02 00:00:00+00:00,,,0.14078092575073242,-1.7417002214197685,,,,,0.22585004568099976,-11.595317275809911,,,0.25210535526275635,-5.474520060168945,,,,,,,0.06768357753753662,0.9765897490824947,,,5,5
2019-01-02 06:00:00+00:00,,,0.19082266092300415,-2.8023428572847107,,,,,0.21204841136932373,-4.983364144308667,,,0.3341657519340515,-0.43992655642441264,0.21623408794403076,-6.814360395607966,,,,,0.20214426517486572,0.8679384350680875,,,7,7
2019-01-02 12:00:00+00:00,,,0.16668808460235596,-1.2933295666005928,,,,,0.1559077501296997,-3.3325038955650723,,,0.38389158248901367,-10.915527649522275,,,,,,,0.1509416103363037,0.8132075667440446,,,5,5
2019-01-03 00:00:00+00:00,,,0.16037291288375854,-3.6824086875623614,,,,,0.17764228582382202,-4.138224610516795,,,,,0.2693769335746765,-4.469819306548325,,,,,0.012502431869506836,0.03195897890826904,,,7,7
2019-01-03 06:00:00+00:00,,,0.12803137302398682,-2.5329738715248995,,,,,0.27304816246032715,-11.653487825905811,0.35535430908203125,-3.806673667536759,,,0.15388339757919312,-2.2650615887514003,,,,,0.018654823303222656,-0.3214778872439104,0.22257554531097412,-1.0121450349909202,8,8
2019-01-03 12:00:00+00:00,,,0.09068560600280762,-1.9042903336649826,,,,,0.22776615619659424,-3.317190729939455,0.04166769981384277,0.08013203716746224,,,0.40963804721832275,-10.979451162335403,,,,,0.09755730628967285,1.2254919676164586,0.08986300230026245,-0.33020642207090733,9,9
2019-01-03 18:00:00+00:00,,,0.14847314357757568,-1.4935265507962798,,,,,0.2004716992378235,-4.008919395074247,0.010766446590423584,-0.26233801733070783,,,0.4339258670806885,-6.86817573736643,,,,,0.22525393962860107,2.583124924201193,,,9,8
